"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+6.50235000000E+008, +5.43269335295E+000, +0.00000000000E+000
+6.52234800000E+008, +5.45618208070E+000, +0.00000000000E+000
+6.54234600000E+008, +5.48797982628E+000, +0.00000000000E+000
+6.56234400000E+008, +5.52872607974E+000, +0.00000000000E+000
+6.58234200000E+008, +5.57011979502E+000, +0.00000000000E+000
+6.60234000000E+008, +5.62072598015E+000, +0.00000000000E+000
+6.62233800000E+008, +5.67002486213E+000, +0.00000000000E+000
+6.64233600000E+008, +5.71920747123E+000, +0.00000000000E+000
+6.66233400000E+008, +5.77130163529E+000, +0.00000000000E+000
+6.68233200000E+008, +5.81734345364E+000, +0.00000000000E+000
+6.70233000000E+008, +5.85931511379E+000, +0.00000000000E+000
+6.72232800000E+008, +5.89959307852E+000, +0.00000000000E+000
+6.74232600000E+008, +5.93121844310E+000, +0.00000000000E+000
+6.76232400000E+008, +5.96416796167E+000, +0.00000000000E+000
+6.78232200000E+008, +5.98928261238E+000, +0.00000000000E+000
+6.80232000000E+008, +6.00801728079E+000, +0.00000000000E+000
+6.82231800000E+008, +6.02136901177E+000, +0.00000000000E+000
+6.84231600000E+008, +6.02023314737E+000, +0.00000000000E+000
+6.86231400000E+008, +6.01847384852E+000, +0.00000000000E+000
+6.88231200000E+008, +6.01389516118E+000, +0.00000000000E+000
+6.90231000000E+008, +6.01065746113E+000, +0.00000000000E+000
+6.92230800000E+008, +6.01032886054E+000, +0.00000000000E+000
+6.94230600000E+008, +6.00870507098E+000, +0.00000000000E+000
+6.96230400000E+008, +6.00763081886E+000, +0.00000000000E+000
+6.98230200000E+008, +6.00698110930E+000, +0.00000000000E+000
+7.00230000000E+008, +6.00891941885E+000, +0.00000000000E+000
+7.02229800000E+008, +6.01180744168E+000, +0.00000000000E+000
+7.04229600000E+008, +6.01083140564E+000, +0.00000000000E+000
+7.06229400000E+008, +6.01599233362E+000, +0.00000000000E+000
+7.08229200000E+008, +6.02032868218E+000, +0.00000000000E+000
+7.10229000000E+008, +6.02586962713E+000, +0.00000000000E+000
+7.12228800000E+008, +6.03634234959E+000, +0.00000000000E+000
+7.14228600000E+008, +6.03739671716E+000, +0.00000000000E+000
+7.16228400000E+008, +6.04078804780E+000, +0.00000000000E+000
+7.18228200000E+008, +6.04224240396E+000, +0.00000000000E+000
+7.20228000000E+008, +6.04211530371E+000, +0.00000000000E+000
+7.22227800000E+008, +6.04003065988E+000, +0.00000000000E+000
+7.24227600000E+008, +6.03269956799E+000, +0.00000000000E+000
+7.26227400000E+008, +5.97835776856E+000, +0.00000000000E+000
+7.28227200000E+008, +5.96581463567E+000, +0.00000000000E+000
+7.30227000000E+008, +5.95599224556E+000, +0.00000000000E+000
+7.32226800000E+008, +5.94658265339E+000, +0.00000000000E+000
+7.34226600000E+008, +5.93519084996E+000, +0.00000000000E+000
+7.36226400000E+008, +5.91824560911E+000, +0.00000000000E+000
+7.38226200000E+008, +5.89257556036E+000, +0.00000000000E+000
+7.40226000000E+008, +5.86816688294E+000, +0.00000000000E+000
+7.42225800000E+008, +5.86221117417E+000, +0.00000000000E+000
+7.44225600000E+008, +5.84745604605E+000, +0.00000000000E+000
+7.46225400000E+008, +5.83452614603E+000, +0.00000000000E+000
+7.48225200000E+008, +5.81983492840E+000, +0.00000000000E+000
+7.50225000000E+008, +5.80487002834E+000, +0.00000000000E+000
+7.52224800000E+008, +5.79315200510E+000, +0.00000000000E+000
+7.54224600000E+008, +5.77026326446E+000, +0.00000000000E+000
+7.56224400000E+008, +5.75137520390E+000, +0.00000000000E+000
+7.58224200000E+008, +5.72193611999E+000, +0.00000000000E+000
+7.60224000000E+008, +5.69484645758E+000, +0.00000000000E+000
+7.62223800000E+008, +5.65725416557E+000, +0.00000000000E+000
+7.64223600000E+008, +5.62736670219E+000, +0.00000000000E+000
+7.66223400000E+008, +5.59404146290E+000, +0.00000000000E+000
+7.68223200000E+008, +5.56429328818E+000, +0.00000000000E+000
+7.70223000000E+008, +5.53307193023E+000, +0.00000000000E+000
+7.72222800000E+008, +5.50122146391E+000, +0.00000000000E+000
+7.74222600000E+008, +5.46948767213E+000, +0.00000000000E+000
+7.76222400000E+008, +5.43869690063E+000, +0.00000000000E+000
