"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.90281000000E+008, +6.92740452539E+000, +0.00000000000E+000
+1.92280800000E+008, +8.99306724422E+000, +0.00000000000E+000
+1.94280600000E+008, +1.08462132890E+001, +0.00000000000E+000
+1.96280400000E+008, +1.24636410412E+001, +0.00000000000E+000
+1.98280200000E+008, +1.38446014292E+001, +0.00000000000E+000
+2.00280000000E+008, +1.50499910104E+001, +0.00000000000E+000
+2.02279800000E+008, +1.60851757249E+001, +0.00000000000E+000
+2.04279600000E+008, +1.69495590572E+001, +0.00000000000E+000
+2.06279400000E+008, +1.76349467277E+001, +0.00000000000E+000
+2.08279200000E+008, +1.81668929490E+001, +0.00000000000E+000
+2.10279000000E+008, +1.85877245675E+001, +0.00000000000E+000
+2.12278800000E+008, +1.89154886299E+001, +0.00000000000E+000
+2.14278600000E+008, +1.92112126472E+001, +0.00000000000E+000
+2.16278400000E+008, +1.94503498349E+001, +0.00000000000E+000
+2.18278200000E+008, +1.96722278563E+001, +0.00000000000E+000
+2.20278000000E+008, +1.98387679258E+001, +0.00000000000E+000
+2.22277800000E+008, +1.99567112601E+001, +0.00000000000E+000
+2.24277600000E+008, +2.00272117522E+001, +0.00000000000E+000
+2.26277400000E+008, +2.00961506729E+001, +0.00000000000E+000
+2.28277200000E+008, +2.01065742810E+001, +0.00000000000E+000
+2.30277000000E+008, +2.00819729305E+001, +0.00000000000E+000
+2.32276800000E+008, +2.00683462648E+001, +0.00000000000E+000
+2.34276600000E+008, +2.00189983025E+001, +0.00000000000E+000
+2.36276400000E+008, +2.00076149252E+001, +0.00000000000E+000
+2.38276200000E+008, +1.99803736870E+001, +0.00000000000E+000
+2.40276000000E+008, +1.99570916013E+001, +0.00000000000E+000
+2.42275800000E+008, +1.99600842401E+001, +0.00000000000E+000
+2.44275600000E+008, +1.99371200878E+001, +0.00000000000E+000
+2.46275400000E+008, +1.99156030313E+001, +0.00000000000E+000
+2.48275200000E+008, +1.98798382900E+001, +0.00000000000E+000
+2.50275000000E+008, +1.98469449956E+001, +0.00000000000E+000
+2.52274800000E+008, +1.98072592723E+001, +0.00000000000E+000
+2.54274600000E+008, +1.97754829909E+001, +0.00000000000E+000
+2.56274400000E+008, +1.97574431388E+001, +0.00000000000E+000
+2.58274200000E+008, +1.97539871198E+001, +0.00000000000E+000
+2.60274000000E+008, +1.97684435501E+001, +0.00000000000E+000
+2.62273800000E+008, +1.97891203317E+001, +0.00000000000E+000
+2.64273600000E+008, +1.98229215247E+001, +0.00000000000E+000
+2.66273400000E+008, +1.98463789048E+001, +0.00000000000E+000
+2.68273200000E+008, +1.98832404132E+001, +0.00000000000E+000
+2.70273000000E+008, +1.99432425929E+001, +0.00000000000E+000
+2.72272800000E+008, +1.99852337108E+001, +0.00000000000E+000
+2.74272600000E+008, +2.00283155287E+001, +0.00000000000E+000
+2.76272400000E+008, +2.00693753961E+001, +0.00000000000E+000
+2.78272200000E+008, +2.00992980147E+001, +0.00000000000E+000
+2.80272000000E+008, +2.01210125349E+001, +0.00000000000E+000
+2.82271800000E+008, +2.01561597388E+001, +0.00000000000E+000
+2.84271600000E+008, +2.01452421232E+001, +0.00000000000E+000
+2.86271400000E+008, +2.01498086809E+001, +0.00000000000E+000
+2.88271200000E+008, +2.01431148287E+001, +0.00000000000E+000
+2.90271000000E+008, +2.01351980324E+001, +0.00000000000E+000
+2.92270800000E+008, +2.01362242128E+001, +0.00000000000E+000
+2.94270600000E+008, +2.01490131360E+001, +0.00000000000E+000
+2.96270400000E+008, +2.01617089528E+001, +0.00000000000E+000
+2.98270200000E+008, +2.01606082329E+001, +0.00000000000E+000
+3.00270000000E+008, +2.01807436551E+001, +0.00000000000E+000
+3.02269800000E+008, +2.01877310263E+001, +0.00000000000E+000
+3.04269600000E+008, +2.02125186166E+001, +0.00000000000E+000
+3.06269400000E+008, +2.02254887917E+001, +0.00000000000E+000
+3.08269200000E+008, +2.02500339439E+001, +0.00000000000E+000
+3.10269000000E+008, +2.02574454659E+001, +0.00000000000E+000
+3.12268800000E+008, +2.02601921803E+001, +0.00000000000E+000
+3.14268600000E+008, +2.02772465075E+001, +0.00000000000E+000
+3.16268400000E+008, +2.02569721201E+001, +0.00000000000E+000
+3.18268200000E+008, +2.02505103284E+001, +0.00000000000E+000
+3.20268000000E+008, +2.02254871904E+001, +0.00000000000E+000
+3.22267800000E+008, +2.02152684743E+001, +0.00000000000E+000
+3.24267600000E+008, +2.01994169432E+001, +0.00000000000E+000
+3.26267400000E+008, +2.01733862961E+001, +0.00000000000E+000
+3.28267200000E+008, +2.01498036089E+001, +0.00000000000E+000
+3.30267000000E+008, +2.01307408085E+001, +0.00000000000E+000
+3.32266800000E+008, +2.00600253962E+001, +0.00000000000E+000
+3.34266600000E+008, +1.99821567939E+001, +0.00000000000E+000
+3.36266400000E+008, +1.99306139738E+001, +0.00000000000E+000
+3.38266200000E+008, +1.98834746806E+001, +0.00000000000E+000
+3.40266000000E+008, +1.98371160168E+001, +0.00000000000E+000
+3.42265800000E+008, +1.98001759509E+001, +0.00000000000E+000
+3.44265600000E+008, +1.97727150525E+001, +0.00000000000E+000
+3.46265400000E+008, +1.97438030049E+001, +0.00000000000E+000
+3.48265200000E+008, +1.97080996753E+001, +0.00000000000E+000
+3.50265000000E+008, +1.96823759884E+001, +0.00000000000E+000
+3.52264800000E+008, +1.96704414201E+001, +0.00000000000E+000
+3.54264600000E+008, +1.96390655503E+001, +0.00000000000E+000
+3.56264400000E+008, +1.96174962999E+001, +0.00000000000E+000
+3.58264200000E+008, +1.95942184964E+001, +0.00000000000E+000
+3.60264000000E+008, +1.95799262153E+001, +0.00000000000E+000
+3.62263800000E+008, +1.95718184398E+001, +0.00000000000E+000
+3.64263600000E+008, +1.95606869786E+001, +0.00000000000E+000
+3.66263400000E+008, +1.95528446195E+001, +0.00000000000E+000
+3.68263200000E+008, +1.95361872024E+001, +0.00000000000E+000
+3.70263000000E+008, +1.95302186046E+001, +0.00000000000E+000
+3.72262800000E+008, +1.95190918542E+001, +0.00000000000E+000
+3.74262600000E+008, +1.95015914058E+001, +0.00000000000E+000
