"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.90281000000E+008, -2.01976363578E+001, +0.00000000000E+000
+1.92280800000E+008, -1.77853512131E+001, +0.00000000000E+000
+1.94280600000E+008, -1.55738808863E+001, +0.00000000000E+000
+1.96280400000E+008, -1.33459754671E+001, +0.00000000000E+000
+1.98280200000E+008, -1.16159629855E+001, +0.00000000000E+000
+2.00280000000E+008, -1.03496106702E+001, +0.00000000000E+000
+2.02279800000E+008, -9.26577666318E+000, +0.00000000000E+000
+2.04279600000E+008, -8.22013538742E+000, +0.00000000000E+000
+2.06279400000E+008, -7.32724722398E+000, +0.00000000000E+000
+2.08279200000E+008, -6.65590411297E+000, +0.00000000000E+000
+2.10279000000E+008, -6.16052007940E+000, +0.00000000000E+000
+2.12278800000E+008, -5.53781118616E+000, +0.00000000000E+000
+2.14278600000E+008, -4.86952024939E+000, +0.00000000000E+000
+2.16278400000E+008, -4.66977691593E+000, +0.00000000000E+000
+2.18278200000E+008, -4.65649271416E+000, +0.00000000000E+000
+2.20278000000E+008, -4.59039062247E+000, +0.00000000000E+000
+2.22277800000E+008, -4.50423990453E+000, +0.00000000000E+000
+2.24277600000E+008, -4.52606948075E+000, +0.00000000000E+000
+2.26277400000E+008, -4.45053156481E+000, +0.00000000000E+000
+2.28277200000E+008, -4.54813418738E+000, +0.00000000000E+000
+2.30277000000E+008, -4.61207636579E+000, +0.00000000000E+000
+2.32276800000E+008, -4.58594213431E+000, +0.00000000000E+000
+2.34276600000E+008, -4.61842960449E+000, +0.00000000000E+000
+2.36276400000E+008, -4.76585766607E+000, +0.00000000000E+000
+2.38276200000E+008, -4.89570029668E+000, +0.00000000000E+000
+2.40276000000E+008, -5.12475118560E+000, +0.00000000000E+000
+2.42275800000E+008, -5.24015511308E+000, +0.00000000000E+000
+2.44275600000E+008, -5.33902118049E+000, +0.00000000000E+000
+2.46275400000E+008, -5.23680575859E+000, +0.00000000000E+000
+2.48275200000E+008, -5.19293440801E+000, +0.00000000000E+000
+2.50275000000E+008, -5.13042414095E+000, +0.00000000000E+000
+2.52274800000E+008, -5.03425572652E+000, +0.00000000000E+000
+2.54274600000E+008, -5.04984618198E+000, +0.00000000000E+000
+2.56274400000E+008, -4.91956799563E+000, +0.00000000000E+000
+2.58274200000E+008, -4.81733135429E+000, +0.00000000000E+000
+2.60274000000E+008, -4.78587379317E+000, +0.00000000000E+000
+2.62273800000E+008, -4.78144575453E+000, +0.00000000000E+000
+2.64273600000E+008, -4.79307096853E+000, +0.00000000000E+000
+2.66273400000E+008, -4.89198198283E+000, +0.00000000000E+000
+2.68273200000E+008, -5.06821731045E+000, +0.00000000000E+000
+2.70273000000E+008, -5.08618363397E+000, +0.00000000000E+000
+2.72272800000E+008, -5.10106500292E+000, +0.00000000000E+000
+2.74272600000E+008, -5.11442152398E+000, +0.00000000000E+000
+2.76272400000E+008, -5.20437246776E+000, +0.00000000000E+000
+2.78272200000E+008, -5.39250399147E+000, +0.00000000000E+000
+2.80272000000E+008, -5.53820588159E+000, +0.00000000000E+000
+2.82271800000E+008, -5.58576114955E+000, +0.00000000000E+000
+2.84271600000E+008, -5.60652089566E+000, +0.00000000000E+000
+2.86271400000E+008, -5.58580941716E+000, +0.00000000000E+000
+2.88271200000E+008, -5.60448203248E+000, +0.00000000000E+000
+2.90271000000E+008, -5.69136152630E+000, +0.00000000000E+000
+2.92270800000E+008, -5.69767562140E+000, +0.00000000000E+000
+2.94270600000E+008, -5.71470758921E+000, +0.00000000000E+000
+2.96270400000E+008, -5.55806437337E+000, +0.00000000000E+000
+2.98270200000E+008, -5.36037770028E+000, +0.00000000000E+000
+3.00270000000E+008, -5.27602001877E+000, +0.00000000000E+000
+3.02269800000E+008, -5.25041085993E+000, +0.00000000000E+000
+3.04269600000E+008, -5.28814926004E+000, +0.00000000000E+000
+3.06269400000E+008, -5.34966715654E+000, +0.00000000000E+000
+3.08269200000E+008, -5.26168249699E+000, +0.00000000000E+000
+3.10269000000E+008, -5.28346054852E+000, +0.00000000000E+000
+3.12268800000E+008, -5.58921312096E+000, +0.00000000000E+000
+3.14268600000E+008, -6.06450756890E+000, +0.00000000000E+000
+3.16268400000E+008, -6.92781720841E+000, +0.00000000000E+000
+3.18268200000E+008, -8.05295570685E+000, +0.00000000000E+000
+3.20268000000E+008, -6.55451846620E+000, +0.00000000000E+000
+3.22267800000E+008, -5.48778336047E+000, +0.00000000000E+000
