"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.90281000000E+008, +4.65627607503E-008, +0.00000000000E+000
+1.92280800000E+008, +4.69867410979E-008, +0.00000000000E+000
+1.94280600000E+008, +5.17855991090E-008, +0.00000000000E+000
+1.96280400000E+008, +5.08826109606E-008, +0.00000000000E+000
+1.98280200000E+008, +5.30331396061E-008, +0.00000000000E+000
+2.00280000000E+008, +5.34888968930E-008, +0.00000000000E+000
+2.02279800000E+008, +5.23659274231E-008, +0.00000000000E+000
+2.04279600000E+008, +5.12740367778E-008, +0.00000000000E+000
+2.06279400000E+008, +5.11819674131E-008, +0.00000000000E+000
+2.08279200000E+008, +5.02173054876E-008, +0.00000000000E+000
+2.10279000000E+008, +5.08309364562E-008, +0.00000000000E+000
+2.12278800000E+008, +5.00393693730E-008, +0.00000000000E+000
+2.14278600000E+008, +5.10286984649E-008, +0.00000000000E+000
+2.16278400000E+008, +5.06566547403E-008, +0.00000000000E+000
+2.18278200000E+008, +4.74787399012E-008, +0.00000000000E+000
+2.20278000000E+008, +4.71003294425E-008, +0.00000000000E+000
+2.22277800000E+008, +4.58317810235E-008, +0.00000000000E+000
+2.24277600000E+008, +4.53867375225E-008, +0.00000000000E+000
+2.26277400000E+008, +4.42936913244E-008, +0.00000000000E+000
+2.28277200000E+008, +4.22494966241E-008, +0.00000000000E+000
+2.30277000000E+008, +4.28880793757E-008, +0.00000000000E+000
+2.32276800000E+008, +4.28098937605E-008, +0.00000000000E+000
+2.34276600000E+008, +4.16271452029E-008, +0.00000000000E+000
+2.36276400000E+008, +4.14305220062E-008, +0.00000000000E+000
+2.38276200000E+008, +4.16129623842E-008, +0.00000000000E+000
+2.40276000000E+008, +3.90600724762E-008, +0.00000000000E+000
+2.42275800000E+008, +3.80152686476E-008, +0.00000000000E+000
+2.44275600000E+008, +3.69734826763E-008, +0.00000000000E+000
+2.46275400000E+008, +3.81197836325E-008, +0.00000000000E+000
+2.48275200000E+008, +3.93910574318E-008, +0.00000000000E+000
+2.50275000000E+008, +3.93766394513E-008, +0.00000000000E+000
+2.52274800000E+008, +3.91866047748E-008, +0.00000000000E+000
+2.54274600000E+008, +3.85455324299E-008, +0.00000000000E+000
+2.56274400000E+008, +3.82531429898E-008, +0.00000000000E+000
+2.58274200000E+008, +3.83437222544E-008, +0.00000000000E+000
+2.60274000000E+008, +3.66869551496E-008, +0.00000000000E+000
+2.62273800000E+008, +3.78936764395E-008, +0.00000000000E+000
+2.64273600000E+008, +3.66490521954E-008, +0.00000000000E+000
+2.66273400000E+008, +3.71494892508E-008, +0.00000000000E+000
+2.68273200000E+008, +3.76053277399E-008, +0.00000000000E+000
+2.70273000000E+008, +3.84893828510E-008, +0.00000000000E+000
+2.72272800000E+008, +3.65227789204E-008, +0.00000000000E+000
+2.74272600000E+008, +3.48735290933E-008, +0.00000000000E+000
+2.76272400000E+008, +3.78048623840E-008, +0.00000000000E+000
+2.78272200000E+008, +3.90478432060E-008, +0.00000000000E+000
+2.80272000000E+008, +3.68682473098E-008, +0.00000000000E+000
+2.82271800000E+008, +3.61837816922E-008, +0.00000000000E+000
+2.84271600000E+008, +3.53630508749E-008, +0.00000000000E+000
+2.86271400000E+008, +3.59101549523E-008, +0.00000000000E+000
+2.88271200000E+008, +3.63624132629E-008, +0.00000000000E+000
+2.90271000000E+008, +3.61008088879E-008, +0.00000000000E+000
+2.92270800000E+008, +3.51496901210E-008, +0.00000000000E+000
+2.94270600000E+008, +3.50940976324E-008, +0.00000000000E+000
+2.96270400000E+008, +3.55106698626E-008, +0.00000000000E+000
+2.98270200000E+008, +3.56863615284E-008, +0.00000000000E+000
+3.00270000000E+008, +3.72182620517E-008, +0.00000000000E+000
+3.02269800000E+008, +3.75675399168E-008, +0.00000000000E+000
+3.04269600000E+008, +3.77714745129E-008, +0.00000000000E+000
+3.06269400000E+008, +3.31475215230E-008, +0.00000000000E+000
+3.08269200000E+008, +3.06532192132E-008, +0.00000000000E+000
