"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.90281000000E+008, -2.02492499674E+001, +0.00000000000E+000
+1.92280800000E+008, -1.77459463593E+001, +0.00000000000E+000
+1.94280600000E+008, -1.55789591961E+001, +0.00000000000E+000
+1.96280400000E+008, -1.36572792244E+001, +0.00000000000E+000
+1.98280200000E+008, -1.18205236370E+001, +0.00000000000E+000
+2.00280000000E+008, -1.05051885610E+001, +0.00000000000E+000
+2.02279800000E+008, -9.27299730798E+000, +0.00000000000E+000
+2.04279600000E+008, -8.18226529486E+000, +0.00000000000E+000
+2.06279400000E+008, -7.21810134682E+000, +0.00000000000E+000
+2.08279200000E+008, -6.38303278544E+000, +0.00000000000E+000
+2.10279000000E+008, -5.58268223007E+000, +0.00000000000E+000
+2.12278800000E+008, -4.99337437015E+000, +0.00000000000E+000
+2.14278600000E+008, -4.44768800100E+000, +0.00000000000E+000
+2.16278400000E+008, -4.26538411236E+000, +0.00000000000E+000
+2.18278200000E+008, -4.17516469459E+000, +0.00000000000E+000
+2.20278000000E+008, -4.06822949508E+000, +0.00000000000E+000
+2.22277800000E+008, -4.06686263618E+000, +0.00000000000E+000
+2.24277600000E+008, -4.11861401298E+000, +0.00000000000E+000
+2.26277400000E+008, -4.24314780766E+000, +0.00000000000E+000
+2.28277200000E+008, -4.34354443059E+000, +0.00000000000E+000
+2.30277000000E+008, -4.31938809137E+000, +0.00000000000E+000
+2.32276800000E+008, -4.29204022345E+000, +0.00000000000E+000
+2.34276600000E+008, -4.48197681614E+000, +0.00000000000E+000
+2.36276400000E+008, -4.45536054075E+000, +0.00000000000E+000
+2.38276200000E+008, -4.62563927520E+000, +0.00000000000E+000
+2.40276000000E+008, -4.89035581251E+000, +0.00000000000E+000
+2.42275800000E+008, -4.94424155065E+000, +0.00000000000E+000
+2.44275600000E+008, -4.84618206456E+000, +0.00000000000E+000
+2.46275400000E+008, -4.65504059853E+000, +0.00000000000E+000
+2.48275200000E+008, -4.56233862231E+000, +0.00000000000E+000
+2.50275000000E+008, -4.46893270260E+000, +0.00000000000E+000
+2.52274800000E+008, -4.52307637183E+000, +0.00000000000E+000
+2.54274600000E+008, -4.53464724079E+000, +0.00000000000E+000
+2.56274400000E+008, -4.62152062083E+000, +0.00000000000E+000
+2.58274200000E+008, -4.67322173951E+000, +0.00000000000E+000
+2.60274000000E+008, -4.76386259843E+000, +0.00000000000E+000
+2.62273800000E+008, -4.72400337086E+000, +0.00000000000E+000
+2.64273600000E+008, -4.76775592729E+000, +0.00000000000E+000
+2.66273400000E+008, -4.67426927026E+000, +0.00000000000E+000
+2.68273200000E+008, -4.68783120419E+000, +0.00000000000E+000
+2.70273000000E+008, -4.73819645613E+000, +0.00000000000E+000
+2.72272800000E+008, -4.93300585624E+000, +0.00000000000E+000
+2.74272600000E+008, -4.82171362090E+000, +0.00000000000E+000
+2.76272400000E+008, -4.66089445582E+000, +0.00000000000E+000
+2.78272200000E+008, -4.67336383790E+000, +0.00000000000E+000
+2.80272000000E+008, -4.86693270360E+000, +0.00000000000E+000
+2.82271800000E+008, -5.09582289383E+000, +0.00000000000E+000
+2.84271600000E+008, -5.22768740266E+000, +0.00000000000E+000
+2.86271400000E+008, -5.27071037417E+000, +0.00000000000E+000
+2.88271200000E+008, -5.33770878576E+000, +0.00000000000E+000
+2.90271000000E+008, -5.43764684228E+000, +0.00000000000E+000
+2.92270800000E+008, -5.56910799221E+000, +0.00000000000E+000
+2.94270600000E+008, -5.53934622734E+000, +0.00000000000E+000
+2.96270400000E+008, -5.63371555015E+000, +0.00000000000E+000
+2.98270200000E+008, -5.57626947072E+000, +0.00000000000E+000
+3.00270000000E+008, -5.60561734049E+000, +0.00000000000E+000
+3.02269800000E+008, -5.74060365377E+000, +0.00000000000E+000
+3.04269600000E+008, -6.12706103464E+000, +0.00000000000E+000
+3.06269400000E+008, -6.64384238314E+000, +0.00000000000E+000
+3.08269200000E+008, -6.78514397460E+000, +0.00000000000E+000
+3.10269000000E+008, -6.70417547782E+000, +0.00000000000E+000
+3.12268800000E+008, -6.69138624247E+000, +0.00000000000E+000
+3.14268600000E+008, -6.68758486348E+000, +0.00000000000E+000
+3.16268400000E+008, -6.87203216217E+000, +0.00000000000E+000
+3.18268200000E+008, -7.14656641933E+000, +0.00000000000E+000
+3.20268000000E+008, -7.36108109052E+000, +0.00000000000E+000
+3.22267800000E+008, -7.66941651623E+000, +0.00000000000E+000
+3.24267600000E+008, -7.82647356701E+000, +0.00000000000E+000
+3.26267400000E+008, -8.05939225334E+000, +0.00000000000E+000
+3.28267200000E+008, -8.29265894097E+000, +0.00000000000E+000
+3.30267000000E+008, -8.79570673627E+000, +0.00000000000E+000
+3.32266800000E+008, -8.65415917891E+000, +0.00000000000E+000
+3.34266600000E+008, -7.74156817646E+000, +0.00000000000E+000
+3.36266400000E+008, -7.17131773318E+000, +0.00000000000E+000
+3.38266200000E+008, -7.32029640397E+000, +0.00000000000E+000
+3.40266000000E+008, -7.72303047842E+000, +0.00000000000E+000
+3.42265800000E+008, -8.91518804857E+000, +0.00000000000E+000
